Fecha,GravedadNombre,ClaseNombre,ChoqueNombre,ObjetoFijoCodigo,ObjetoFijoNombre,OtraClase,NombreOtraClase,Latitud,Longitud,Direccion,TipoVia1,NumeroVia1,LetraVia1,CardinalVia1,TipoVia2,NumeroVia2,LetraVia2,CardinalVia2,Localidad,HoraOcurrencia,TipoDiseño,TipoTiempo,TotalMuertos,TotalHeridos
10/22/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,AK 66-CL 49 00,AK,66, , ,CL,49, , ,ENGATIVA,12/31/1899 10:20:00 AM,Tramo de Via,Normal,0,0
10/22/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,AK 68-CL 18 S 02,AK,68, , ,CL,18, ,S,PUENTE ARANDA,12/31/1899 02:30:00 PM,Tramo de Via,Normal,0,0
10/24/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 73-KR 10 02,CL,73, , ,KR,10, , ,CHAPINERO,12/31/1899 08:30:00 AM,Tramo de Via,Normal,0,0
10/24/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 14-CL 93 02,KR,14, , ,CL,93, , ,CHAPINERO,12/31/1899 11:40:00 AM,Interseccion,Normal,0,0
10/24/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 50-CL 63 02,KR,50, , ,CL,63, , ,BARRIOS UNIDOS,12/31/1899 04:00:00 PM,Tramo de Via,Normal,0,0
10/24/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,AC 116-KR 55C 40,AC,116, , ,KR,55,C, ,SUBA,12/31/1899 01:20:00 PM,Tramo de Via,Normal,0,0
10/21/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,AK 45-CL 209 02,AK,45, , ,CL,209, , ,USAQUEN,12/31/1899 09:00:00 PM,Tramo de Via,Normal,0,0
10/25/2016 12:00:00 AM,Con Heridos,Atropello, , , , , ,0,0,KR 80-CL 2 S 51,KR,80, , ,CL,2, ,S,KENNEDY,12/31/1899 08:40:00 AM,Interseccion,Normal,0,1
10/24/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 72-KR 91 71,CL,72, , ,KR,91, , ,ENGATIVA,12/31/1899 10:00:00 AM,Tramo de Via,Normal,0,0
07/19/2016 12:00:00 AM,Solo Daños,Choque,Objeto Fijo,2,Poste, , ,0,0,AV AVENIDA BOYACA-CL 69B 02,AV,AVENIDA BOYACA, , ,CL,69,B, ,ENGATIVA,12/31/1899 10:40:00 AM,Tramo de Via,Normal,0,0
07/20/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,AK 68-CL 57A S 02,AK,68, , ,CL,57,A,S,KENNEDY,12/31/1899 01:30:00 PM,Tramo de Via,Normal,0,0
07/21/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 7-KR 30 02,CL,7, , ,KR,30, , ,SANTA FE,12/31/1899 01:40:00 PM,Tramo de Via,Normal,0,0
07/18/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 80-KR 72 02,CL,80, , ,KR,72, , ,ENGATIVA,12/31/1899 09:30:00 AM,Interseccion,Normal,0,0
07/20/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,AV AVENIDA BOYACA-CL 138 02,AV,AVENIDA BOYACA, , ,CL,138, , ,SUBA,12/31/1899 11:50:00 AM,Interseccion,Normal,0,0
07/21/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 13-KR 90 02,CL,13, , ,KR,90, , ,FONTIBON,12/31/1899 09:20:00 AM,Tramo de Via,Normal,0,0
07/21/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 16H-KR 99 02,CL,16,H, ,KR,99, , ,FONTIBON,12/31/1899 12:40:00 PM,Tramo de Via,Normal,0,0
07/22/2016 12:00:00 AM,Con Heridos,Choque,Vehiculo, , , , ,0,0,KR 7-CL 53 02,KR,7, , ,CL,53, , ,CHAPINERO,12/31/1899 05:20:00 AM,Interseccion,Normal,0,1
07/24/2016 12:00:00 AM,Con Heridos,Volcamiento, , , , , ,0,0,DG 2-KR 78H 02,DG,2, , ,KR,78,H, ,KENNEDY,12/31/1899 08:00:00 AM,Tramo de Via,Normal,0,1
07/24/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 81G-CL 63 S 02,KR,81,G, ,CL,63, ,S,BOSA,12/31/1899 07:00:00 AM,Tramo de Via,Normal,0,0
07/23/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 52-KR 24A S 35,CL,52, ,S,KR,24,A, ,TUNJUELITO,12/31/1899 09:42:00 AM,Tramo de Via,Normal,0,0
07/26/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 73-KR 70 02,CL,73, , ,KR,70, , ,ENGATIVA,12/31/1899 04:40:00 PM,Tramo de Via,Normal,0,0
07/28/2016 12:00:00 AM,Con Heridos,Caida de ocupante, , , , , ,0,0,AK 72-CL 52 58,AK,72, , ,CL,52, , ,ENGATIVA,12/31/1899 11:00:00 AM,Tramo de Via,Normal,0,1
06-04-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 191-KR 79 02,CL,191, , ,KR,79, , ,USAQUEN,12/31/1899 12:30:00 PM,Tramo de Via,Normal,0,0
06-07-16 0:00,Con Heridos,Atropello, , , , , ,0,0,CL 76D-KR 13F SE 02,CL,76,D,S,KR,13,F,E,SAN CRISTOBAL,12/31/1899 12:10:00 PM,Tramo de Via,Normal,0,2
06-07-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 9-CL 131A 93,KR,9, , ,CL,131,A, ,USAQUEN,12/31/1899 01:20:00 PM,Tramo de Via,Normal,0,0
06-07-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 145-KR 114D 02,CL,145, , ,KR,114,D, ,SUBA,12/31/1899 08:05:00 PM,Interseccion,Normal,0,0
06-09-16 0:00,Con Heridos,Choque,Vehiculo, , , , ,0,0,KR 16-CL 35 02,KR,16, , ,CL,35, , ,TEUSAQUILLO,12/31/1899 08:50:00 AM,Interseccion,Normal,0,4
06-11-16 0:00,Con Heridos,Choque,Vehiculo, , , , ,0,0,KR 20B-CL 74 02,KR,20,B, ,CL,74, , ,BARRIOS UNIDOS,12/31/1899 02:40:00 AM,Tramo de Via,Normal,0,2
10/18/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 13-KR 129 02,CL,13, , ,KR,129, , ,FONTIBON,12/31/1899 06:10:00 PM,Tramo de Via,Normal,0,0
10/18/2016 12:00:00 AM,Con Heridos,Choque,Vehiculo, , , , ,0,0,KR 13-CL 66 02,KR,13, , ,CL,66, , ,CHAPINERO,12/31/1899 02:45:00 PM,Interseccion,Normal,0,1
10/17/2016 12:00:00 AM,Con Heridos,Atropello, , , , , ,0,0,AV AVENIDA CIUDAD DE CALI-CL 130 34,AV,AVENIDA CIUDAD DE CALI, , ,CL,130, , ,SUBA,12/31/1899 11:17:00 PM,Tramo de Via,Normal,0,1
10/18/2016 12:00:00 AM,Con Heridos,Choque,Vehiculo, , , , ,0,0,KR 30-CL 8 76,KR,30, , ,CL,8, , ,LOS MARTIRES,12/31/1899 10:15:00 AM,Tramo de Via,Normal,0,1
10/17/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 87-KR 95F 02,CL,87, , ,KR,95,F, ,ENGATIVA,12/31/1899 12:30:00 AM,Tramo de Via,Normal,0,0
10/18/2016 12:00:00 AM,Con Heridos,Choque,Vehiculo, , , , ,0,0,KR 10-CL 11 02,KR,10, , ,CL,11, , ,SANTA FE,12/31/1899 03:45:00 PM,Interseccion,Normal,0,2
10/20/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 192-KR 19 12,CL,192, , ,KR,19, , ,USAQUEN,12/31/1899 06:30:00 AM,Tramo de Via,Normal,0,0
10/20/2016 12:00:00 AM,Con Heridos,Atropello, , , , , ,0,0,AV AVENIDA BOYACA-CL 147 02,AV,AVENIDA BOYACA, , ,CL,147, , ,SUBA,12/31/1899 10:40:00 AM,Tramo de Via,Normal,0,1
10/19/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,TR 78H-CL 42 02,TR,78,H, ,CL,42, , ,KENNEDY,12/31/1899 10:30:00 AM,Tramo de Via,Normal,0,0
07-02-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 81-KR 86 05,CL,81, , ,KR,86, , ,ENGATIVA,12/31/1899 08:30:00 PM,Paso elevado,Normal,0,0
07-02-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,AK 45-CL 210 02,AK,45, , ,CL,210, , ,USAQUEN,12/31/1899 06:30:00 PM,Tramo de Via,Normal,0,0
07-03-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 80-CL 57A S 28,KR,80, , ,CL,57,A,S,KENNEDY,12/31/1899 02:51:00 PM,Tramo de Via,Normal,0,0
07-06-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 30-CL 63 02,KR,30, , ,CL,63, , ,TEUSAQUILLO,12/31/1899 03:30:00 PM,Tramo de Via,Normal,0,0
07-05-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 13-CL 57 02,KR,13, , ,CL,57, , ,CHAPINERO,12/31/1899 09:50:00 AM,Tramo de Via,Normal,0,0
07-05-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 78K-CL 39 S 02,KR,78,K, ,CL,39, ,S,KENNEDY,12/31/1899 12:35:00 PM,Tramo de Via,Normal,0,0
07-07-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,AK 68-CL 23 02,AK,68, , ,CL,23, , ,TEUSAQUILLO,12/31/1899 08:06:00 AM,Paso a nivel,Normal,0,0
07-07-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 46A-CL 137A 02,KR,46,A, ,CL,137,A, ,SUBA,12/31/1899 06:30:00 PM,Tramo de Via,Normal,0,0
07-07-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,AV AVENIDA CIUDAD DE CALI-CL 22 02,AV,AVENIDA CIUDAD DE CALI, , ,CL,22, , ,FONTIBON,12/31/1899 03:40:00 PM,Tramo de Via,Normal,0,0
07-07-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 72JBIS-CL 36 S 02,KR,72,J, ,CL,36, ,S,KENNEDY,12/31/1899 11:10:00 AM,Tramo de Via,Normal,0,0
07-10-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 80-CL 46 S 02,KR,80, , ,CL,46, ,S,KENNEDY,12/31/1899 12:05:00 PM,Tramo de Via,Normal,0,0
07-10-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,AV AVENIDA DEL SUR-AV AVENIDA CIUDAD DE VILLAVICENCIO 02,AV,AVENIDA DEL SUR, , ,AV,, , ,BOSA,12/31/1899 09:50:00 PM,Tramo de Via,Normal,0,0
07-09-16 0:00,Con Heridos,Choque,Vehiculo, , , , ,0,0,AK 7-CL 67 39,AK,7, , ,CL,67, , ,CHAPINERO,12/31/1899 02:00:00 PM,Tramo de Via,Normal,0,2
07-09-16 0:00,Con Heridos,Atropello, , , , , ,0,0,KR 51-CL 58A S 02,KR,51, , ,CL,58,A,S,CIUDAD BOLIVAR,12/31/1899 06:00:00 AM,Tramo de Via,Normal,0,2
05-09-16 0:00,Con Heridos,Atropello, , , , , ,0,0,CL 100-KR 60 04,CL,100, , ,KR,60, , ,BARRIOS UNIDOS,12/31/1899 10:40:00 AM,Tramo de Via,Normal,0,2
05-10-16 0:00,Con Heridos,Choque,Vehiculo, , , , ,0,0,KR 24-CL 84 02,KR,24, , ,CL,84, , ,BARRIOS UNIDOS,12/31/1899 06:25:00 PM,Tramo de Via,Normal,0,2
05-09-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,AC 26-KR 17 02,AC,26, , ,KR,17, , ,TEUSAQUILLO,12/31/1899 09:15:00 AM,Tramo de Via,Normal,0,0
05-12-16 0:00,Con Heridos,Choque,Vehiculo, , , , ,0,0,CL 92-KR 20 02,CL,92, , ,KR,20, , ,CHAPINERO,12/31/1899 09:00:00 PM,Paso elevado,Normal,0,1
05/14/2016 12:00:00 AM,Con Heridos,Choque,Vehiculo, , , , ,0,0,KR 30-CL 80 02,KR,30, , ,CL,80, , ,BARRIOS UNIDOS,12/31/1899 06:30:00 AM,Interseccion,Normal,0,1
05/14/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 7C-CL 127 02,KR,7,C, ,CL,127, , ,USAQUEN,12/31/1899 05:00:00 PM,Tramo de Via,Normal,0,0
05/13/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,AK 45-CL 218 02,AK,45, , ,CL,218, , ,USAQUEN,12/31/1899 06:15:00 AM,Tramo de Via,Lluvia,0,0
07/30/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 4-CL 36F ES 60,KR,4, ,E,CL,36,F,S,SAN CRISTOBAL,12/31/1899 01:50:00 PM,Tramo de Via,Normal,0,0
07/30/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 29-KR 19 02,CL,29, , ,KR,19, , ,TEUSAQUILLO,12/31/1899 02:00:00 PM,Tramo de Via,Normal,0,0
07/31/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 7-CL 152 02,KR,7, , ,CL,152, , ,USAQUEN,12/31/1899 09:00:00 PM,Tramo de Via,Normal,0,0
07/29/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 84-KR 15 02,CL,84, , ,KR,15, , ,CHAPINERO,12/31/1899 09:15:00 PM,Tramo de Via,Normal,0,0
08-01-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 122-KR 45 02,CL,122, , ,KR,45, , ,USAQUEN,12/31/1899 05:15:00 AM,Interseccion,Normal,0,0
08-01-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 100-KR 45 02,CL,100, , ,KR,45, , ,CHAPINERO,12/31/1899 10:30:00 AM,Tramo de Via,Normal,0,0
08-01-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 7-CL 134 02,KR,7, , ,CL,134, , ,USAQUEN,12/31/1899 08:40:00 AM,Tramo de Via,Normal,0,0
04-04-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 13-CL 122 02,KR,13, , ,CL,122, , ,USAQUEN,12/31/1899 09:48:00 AM,Interseccion,Lluvia,0,0
04-07-16 0:00,Con Heridos,Choque,Vehiculo, , , , ,0,0,CL 13-KR 43 02,CL,13, , ,KR,43, , ,PUENTE ARANDA,12/31/1899 07:54:00 PM,Interseccion,Normal,0,1
04-07-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 38-KR 72M 02,CL,38, , ,KR,72,M, ,KENNEDY,12/31/1899 02:30:00 PM,Interseccion,Normal,0,0
03/18/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,AC 80-KR 119 02,AC,80, , ,KR,119, , ,ENGATIVA,12/31/1899 04:45:00 PM,Tramo de Via,Normal,0,0
04-09-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 69M-CL 69 02,KR,69,M, ,CL,69, , ,ENGATIVA,12/31/1899 05:30:00 PM,Interseccion,Normal,0,0
04-09-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 11-CL 84 02,KR,11, , ,CL,84, , ,CHAPINERO,12/31/1899 06:40:00 AM,Tramo de Via,Normal,0,0
04-09-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 26-KR 78A 95,CL,26, , ,KR,78,A, ,FONTIBON,12/31/1899 01:10:00 PM,Tramo de Via,Normal,0,0
04-09-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 43-CL 12 02,KR,43, , ,CL,12, , ,PUENTE ARANDA,12/31/1899 11:14:00 AM,Tramo de Via,Normal,0,0
04-12-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 66-CL 72A 02,KR,66, , ,CL,72,A, ,BARRIOS UNIDOS,12/31/1899 02:02:00 PM,Interseccion,Normal,0,0
04-12-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 80-CL 38C S 02,KR,80, , ,CL,38,C,S,KENNEDY,12/31/1899 06:50:00 AM,Interseccion,Normal,0,0
04/13/2016 12:00:00 AM,Con Heridos,Choque,Vehiculo, , , , ,0,0,CL 58-KR 14A 02,CL,58, , ,KR,14,A, ,TEUSAQUILLO,12/31/1899 06:00:00 PM,Interseccion,Normal,0,1
04/13/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,AV AVENIDA SUBA-CL 106 02,AV,AVENIDA SUBA, , ,CL,106, , ,SUBA,12/31/1899 08:00:00 PM,Tramo de Via,Normal,0,0
04/14/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 142-KR 9 59,CL,142, , ,KR,9, , ,USAQUEN,12/31/1899 11:00:00 AM,Tramo de Via,Normal,0,0
07-10-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 54-CL 152 02,KR,54, , ,CL,152, , ,SUBA,12/31/1899 11:20:00 AM,Tramo de Via,Normal,0,0
07-11-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 46-KR 6 02,CL,46, , ,KR,6, , ,CHAPINERO,12/31/1899 10:45:00 AM,Tramo de Via,Normal,0,0
07-10-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,AC 17-KR 59 02,AC,17, , ,KR,59, , ,PUENTE ARANDA,12/31/1899 07:45:00 AM,Interseccion,Normal,0,0
07-09-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,AC 63-KR 103A 02,AC,63, , ,KR,103,A, ,ENGATIVA,12/31/1899 04:30:00 PM,Tramo de Via,Normal,0,0
07-12-16 0:00,Con Heridos,Choque,Vehiculo, , , , ,0,0,KR 19C-CL 41 S 02,KR,19,C, ,CL,41, ,S,TUNJUELITO,12/31/1899 08:15:00 AM,Tramo de Via,Normal,0,1
07-11-16 0:00,Con Heridos,Atropello, , , , , ,0,0,KR 106-CL 15A 02,KR,106, , ,CL,15,A, ,FONTIBON,12/31/1899 01:10:00 PM,Tramo de Via,Normal,0,1
07/14/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 3-KR 53F 02,CL,3, , ,KR,53,F, ,PUENTE ARANDA,12/31/1899 03:00:00 PM,Tramo de Via,Normal,0,0
07/15/2016 12:00:00 AM,Con Heridos,Volcamiento, , , , , ,0,0,AV AVENIDA CIUDAD DE VILLAVICENCIO-KR 49 02,AV,AVENIDA CIUDAD DE VILLAVICENCIO, , ,KR,49, , ,CIUDAD BOLIVAR,12/31/1899 04:15:00 AM,Tramo de Via,Normal,0,1
07/15/2016 12:00:00 AM,Con Heridos,Choque,Vehiculo, , , , ,0,0,AC 6-KR 31 02,AC,6, , ,KR,31, , ,PUENTE ARANDA,12/31/1899 07:00:00 AM,Tramo de Via,Normal,0,2
07/16/2016 12:00:00 AM,Con Heridos,Choque,Vehiculo, , , , ,0,0,AV AVENIDA BOYACA-CL 65 02,AV,AVENIDA BOYACA, , ,CL,65, , ,ENGATIVA,12/31/1899 12:00:00 PM,Interseccion,Normal,0,1
07/18/2016 12:00:00 AM,Con Heridos,Volcamiento, , , , , ,0,0,AK 9-CL 116 02,AK,9, , ,CL,116, , ,USAQUEN,12/31/1899 05:00:00 AM,Tramo de Via,Lluvia,0,1
07/18/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 42G-KR 102C 02,CL,42,G, ,KR,102,C, ,KENNEDY,12/31/1899 10:30:00 AM,Tramo de Via,Normal,0,0
07/20/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 30-CL 12 S 02,KR,30, , ,CL,12, ,S,ANTONIO NARIÑO,12/31/1899 10:50:00 AM,Tramo de Via,Lluvia,0,0
05/16/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,AK 45-CL 193 02,AK,45, , ,CL,193, , ,USAQUEN,12/31/1899 07:05:00 AM,Tramo de Via,Normal,0,0
05/17/2016 12:00:00 AM,Con Heridos,Choque,Vehiculo, , , , ,0,0,KR 78C-CL 60 24,KR,78,C, ,CL,60, , ,BOSA,12/31/1899 07:30:00 PM,Tramo de Via,Normal,0,1
05/18/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 19-KR 24F S 02,CL,19, ,S,KR,24,F, ,ANTONIO NARIÑO,12/31/1899 07:15:00 PM,Tramo de Via,Normal,0,0
05/18/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 85-KR 7A 02,CL,85, , ,KR,7,A, ,CHAPINERO,12/31/1899 06:43:00 PM,Interseccion,Normal,0,0
05/19/2016 12:00:00 AM,Con Heridos,Choque,Vehiculo, , , , ,0,0,KR 18C-CL 24 S 02,KR,18,C, ,CL,24, ,S,RAFAEL URIBE URIBE,12/31/1899 09:55:00 PM,Interseccion,Normal,0,1
05/19/2016 12:00:00 AM,Con Heridos,Caida de ocupante, , , , , ,0,0,CL 22-KR 100 02,CL,22, , ,KR,100, , ,FONTIBON,12/31/1899 06:20:00 AM,Interseccion,Normal,0,1
05/19/2016 12:00:00 AM,Con Heridos,Atropello, , , , , ,0,0,KR 24-CL 47 S 02,KR,24, , ,CL,47, ,S,RAFAEL URIBE URIBE,12/31/1899 05:40:00 PM,Tramo de Via,Normal,0,1
05/22/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 11-CL 73 02,KR,11, , ,CL,73, , ,BARRIOS UNIDOS,12/31/1899 02:30:00 PM,Tramo de Via,Normal,0,0
05/22/2016 12:00:00 AM,Con Heridos,Caida de ocupante, , , , , ,0,0,KR 10-CL 3 02,KR,10, , ,CL,3, , ,LOS MARTIRES,12/31/1899 12:50:00 PM,Interseccion,Normal,0,1
08-03-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 78K-CL 37A S 53,KR,78,K, ,CL,37,A,S,KENNEDY,12/31/1899 07:15:00 PM,Tramo de Via,Normal,0,0
08-01-16 0:00,Con Heridos,Otro, , , ,2,Caida dentro del vehiculo,0,0,AV AVENIDA BOYACA-KR 69B 02,AV,AVENIDA BOYACA, , ,KR,69,B, ,KENNEDY,12/31/1899 12:30:00 PM,Interseccion,Normal,0,1
08-07-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 116-CL 22D 02,KR,116, , ,CL,22,D, ,FONTIBON,12/31/1899 10:30:00 AM,Tramo de Via,Normal,0,0
08-07-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 80-CL 46 S 02,KR,80, , ,CL,46, ,S,KENNEDY,12/31/1899 07:20:00 PM,Tramo de Via,Normal,0,0
08-06-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 82-CL 23G 02,KR,82, , ,CL,23,G, ,FONTIBON,12/31/1899 09:40:00 AM,Interseccion,Normal,0,0
08-08-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 60-CL 63 02,KR,60, , ,CL,63, , ,BARRIOS UNIDOS,12/31/1899 09:03:00 AM,Glorieta,Normal,0,0
08-08-16 0:00,Con Heridos,Atropello, , , , , ,0,0,KR 50-CL 57A 02,KR,50, , ,CL,57,A, ,TEUSAQUILLO,12/31/1899 02:15:00 PM,Tramo de Via,Normal,0,1
08-12-16 0:00,Con Heridos,Choque,Vehiculo, , , , ,0,0,TR 76-CL 81G 46,TR,76, , ,CL,81,G, ,ENGATIVA,12/31/1899 10:10:00 PM,Tramo de Via,Normal,0,1
08-12-16 0:00,Con Heridos,Choque,Vehiculo, , , , ,0,0,AV AVENIDA SUBA-CL 114A 02,AV,AVENIDA SUBA, , ,CL,114,A, ,SUBA,12/31/1899 10:00:00 PM,Tramo de Via,Normal,0,1
08-10-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,AK 45-CL 184 02,AK,45, , ,CL,184, , ,USAQUEN,12/31/1899 07:45:00 PM,Tramo de Via,Normal,0,0
04/20/2016 12:00:00 AM,Con Heridos,Choque,Vehiculo, , , , ,0,0,KR 91-CL 96 02,KR,91, , ,CL,96, , ,ENGATIVA,12/31/1899 06:30:00 AM,Interseccion,Normal,0,1
04/20/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,AV AVENIDA BOYACA-CL 19 02,AV,AVENIDA BOYACA, , ,CL,19, , ,FONTIBON,12/31/1899 07:00:00 AM,Tramo de Via,Normal,0,0
04/20/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,AK 45-CL 131 45,AK,45, , ,CL,131, , ,USAQUEN,12/31/1899 11:45:00 AM,Tramo de Via,Normal,0,0
04/21/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 19-CL 33 02,KR,19, , ,CL,33, , ,SANTA FE,12/31/1899 08:00:00 AM,Tramo de Via,Normal,0,0
04/25/2016 12:00:00 AM,Con Heridos,Choque,Vehiculo, , , , ,0,0,AV AVENIDA CARACAS-CL 22 S 02,AV,AVENIDA CARACAS, , ,CL,22, ,S,ANTONIO NARIÑO,12/31/1899 04:50:00 AM,Interseccion,Normal,0,2
04/25/2016 12:00:00 AM,Con Heridos,Atropello, , , , , ,0,0,CL 80-KR 114 40,CL,80, , ,KR,114, , ,ENGATIVA,12/31/1899 09:25:00 PM,Tramo de Via,Normal,0,1
04/24/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,AK 14-CL 17 02,AK,14, , ,CL,17, , ,SANTA FE,12/31/1899 09:00:00 PM,Interseccion,Normal,0,0
04/24/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 6BISA-KR 90A 50,CL,6, , ,KR,90,A, ,KENNEDY,12/31/1899 01:00:00 PM,Tramo de Via,Normal,0,0
04/25/2016 12:00:00 AM,Con Heridos,Caida de ocupante, , , , , ,0,0,CL 72-KR 70 51,CL,72, , ,KR,70, , ,ENGATIVA,12/31/1899 10:30:00 AM,Tramo de Via,Normal,0,1
04/26/2016 12:00:00 AM,Con Heridos,Atropello, , , , , ,0,0,AV AVENIDA CENTENARIO-KR 127 02,AV,AVENIDA CENTENARIO, , ,KR,127, , ,FONTIBON,12/31/1899 12:20:00 PM,Tramo de Via,Normal,0,1
04/28/2016 12:00:00 AM,Con Heridos,Choque,Vehiculo, , , , ,0,0,AK 66-CL 48 09,AK,66, , ,CL,48, , ,ENGATIVA,12/31/1899 07:05:00 AM,Tramo de Via,Normal,0,1
04/28/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 60-DG 2 02,KR,60, , ,DG,2, , ,PUENTE ARANDA,12/31/1899 12:10:00 PM,Tramo de Via,Normal,0,0
04/28/2016 12:00:00 AM,Con Heridos,Choque,Vehiculo, , , , ,0,0,KR 6F-CL 90 ES 02,KR,6,F,E,CL,90, ,S,USME,12/31/1899 11:05:00 PM,Tramo de Via,Lluvia,0,2
